id,companyId,matricula,nomeCompleto,cpf,rg,orgaoEmissor,dataNascimento,sexo,estadoCivil,nacionalidade,naturalidade,nomeMae,nomePai,ctps,serieCTPS,pis,tituloEleitor,certificadoReservista,cnh,categoriaCNH,validadeCNH,logradouro,numero,complemento,bairro,cidade,estado,cep,telefone,celular,email,contatoEmergencia,telefoneEmergencia,parentescoEmergencia,cargo,funcao,setor,dataAdmissao,dataDemissao,salarioBase,valorHora,horasMensais,tipoContrato,jornadaTrabalho,banco,bancoNome,agencia,conta,tipoConta,tipoChavePix,chavePix,contaPix,bancoPix,status,fotoUrl,observacoes,createdAt,updatedAt,listaNegra,motivoListaNegra,dataListaNegra,codigoContabil,codigoInterno,recebeComplemento,valorComplemento,descricaoComplemento,acordoHoraExtra,heNormal50,heNoturna,he100,heFeriado,heInterjornada,obsAcordoHe,contaBancariaEmpresaId,listaNegraPor,listaNegraUserId,desligadoPor,desligadoUserId,dataDesligamentoEfetiva,motivoDesligamento,categoriaDesligamento,deletedAt,deletedBy,deletedByUserId,deleteReason,experienciaTipo,experienciaInicio,experienciaFim1,experienciaFim2,experienciaStatus,experienciaProrrogadoEm,experienciaProrrogadoPor,experienciaEfetivadoEm,experienciaEfetivadoPor,experienciaObs,vtTipo,vtValorDiario,vtOperadora,vtLinhas,vtDescontoFolha,pensaoAlimenticia,pensaoValor,pensaoTipo,pensaoPercentual,pensaoBeneficiario,pensaoBanco,pensaoAgencia,pensaoConta,pensaoObservacoes,licencaMaternidade,licencaTipo,licencaDataInicio,licencaDataFim,licencaObservacoes,seguroVida,contribuicaoSindical,fgtsPercentual,inssPercentual,dissidioData,dissidioPercentual,convencaoColetiva,convencaoVigencia,ddsParticipacao,docRgUrl,docCnhUrl,docCtpsUrl,docComprovanteResidenciaUrl,docCertidaoNascimentoUrl,docTituloEleitorUrl,docReservistaUrl,docOutrosUrl,vrBeneficio,vtRecebe,vtNumeroCartao,vaRecebe,vaValor,vaOperadora,vaNumeroCartao,auxFarmacia,auxFarmaciaValor,planoSaude,planoSaudeOperadora,planoSaudeValor,benefObs,obraAtualId
1140044,1080022,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 16:42:58,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 16:42:58,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140045,1080023,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 16:52:37,2026-02-28 16:52:38,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 16:52:38,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140046,1080023,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 16:52:37,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 16:52:37,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140047,1080024,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 16:58:49,2026-02-28 16:58:50,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 16:58:50,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140048,1080024,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 16:58:49,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 16:58:49,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140049,1080025,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 17:11:59,2026-02-28 17:11:59,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:11:59,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140050,1080025,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 17:11:59,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:11:59,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140051,1080026,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 17:23:49,2026-02-28 17:23:49,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:23:49,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140052,1080026,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 17:23:49,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:23:49,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140053,1080027,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 17:36:32,2026-02-28 17:36:33,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:36:33,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140054,1080027,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 17:36:32,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:36:32,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140055,1080028,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 17:43:48,2026-02-28 17:43:50,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:43:50,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140056,1080028,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 17:43:48,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:43:48,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140057,1080029,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 17:52:20,2026-02-28 17:52:21,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:52:21,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140058,1080029,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 17:52:20,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 17:52:20,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140059,1080030,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 18:13:23,2026-02-28 18:13:24,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:13:24,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140060,1080030,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 18:13:23,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:13:23,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140061,1080031,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 18:46:28,2026-02-28 18:46:28,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:46:28,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140062,1080031,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 18:46:28,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:46:28,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140063,1080032,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 18:53:11,2026-02-28 18:53:13,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:53:13,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140064,1080032,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 18:53:11,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:53:11,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140065,1080033,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 18:54:37,2026-02-28 18:54:37,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:54:37,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140066,1080033,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLT,,,,,,,,,,,Ativo,,,2026-02-28 18:54:37,2026-02-28 19:52:20,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 18:54:37,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140067,1080034,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 20:05:24,2026-02-28 20:05:24,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:05:24,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140068,1080034,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 20:05:24,2026-02-28 20:05:24,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:05:24,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140069,1080035,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 20:05:56,2026-02-28 20:05:56,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:05:56,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140070,1080035,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 20:05:56,2026-02-28 20:05:56,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:05:56,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140071,1080036,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 20:45:01,2026-02-28 20:45:02,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:45:02,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140072,1080036,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 20:45:01,2026-02-28 20:45:01,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 20:45:01,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140073,1080037,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 21:02:49,2026-02-28 21:02:50,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:02:50,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140074,1080037,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 21:02:49,2026-02-28 21:02:49,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:02:49,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140075,1080038,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 21:26:11,2026-02-28 21:26:12,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:26:12,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140076,1080038,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 21:26:12,2026-02-28 21:26:12,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:26:12,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140077,1080039,TST001,João Carlos da Silva Teste,123.456.789-09,12.345.678-9,SSP/SP,1990-05-15 00:00:00,M,Casado,Brasileiro,São Paulo/SP,Maria da Silva,José da Silva,12345,001,123.45678.90-1,1234 5678 9012,123456789012,12345678901,AB,2027-12-31 00:00:00,Rua das Flores,123,Apto 4,Centro,São Paulo,SP,01234-567,(11) 3456-7890,(11) 91234-5678,joao.teste@email.com,Maria - Esposa,(11) 91234-5678,,Engenheiro Sênior,Engenheiro de Obras,Engenharia,2024-01-15 00:00:00,,12000.00,,220,CLT,08:00 às 17:00,Bradesco,,1234,12345-6,Corrente,,123.456.789-09,,,Ativo,,Colaborador de teste com todos os campos preenchidos,2026-02-28 21:42:43,2026-02-28 21:42:44,0,,,,EMP001,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:42:44,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1140078,1080039,,Colaborador Mínimo,987.654.321-00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ativo,,,2026-02-28 21:42:43,2026-02-28 21:42:43,0,,,,EMP002,0,,,0,50,20,100,100,50,,,,,,,,,,2026-02-28 21:42:43,,,,,,,,em_experiencia,,,,,,,,,,,0,,,,,,,,,0,,,,,,,8,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
